referenceDate,restaurant,dayOfWeek,menu,hour,occupation
2018-04-16,1,4,1,12_3,3
2018-04-16,1,4,1,13_2,4
2018-04-16,1,4,1,11_3,2
2018-04-16,1,4,1,12_2,4
2018-04-16,1,4,1,13_1,3
2018-04-16,1,4,1,14_0,3
2018-04-16,1,4,1,11_2,1
2018-04-16,1,4,1,12_1,3
2018-04-16,1,4,1,13_0,4
2018-04-16,1,4,1,11_1,1
2018-04-16,1,4,1,12_0,2
2018-04-16,1,4,1,11_0,1
2018-04-16,1,1,4,13_3,3
2018-04-16,1,1,4,12_3,3
2018-04-16,1,1,4,13_2,3
2018-04-16,1,1,4,11_3,2
2018-04-16,1,1,4,12_2,3
2018-04-16,1,1,4,13_1,4
2018-04-16,1,1,4,14_0,3
2018-04-16,1,1,4,11_2,1
2018-04-16,1,1,4,12_1,2
2018-04-16,1,1,4,13_0,4
2018-04-16,1,1,4,11_1,1
2018-04-16,1,1,4,12_0,2
2018-04-16,1,1,4,11_0,1
2018-04-16,2,0,2,13_3,3
2018-04-16,2,0,2,12_3,3
2018-04-16,2,0,2,13_2,3
2018-04-16,2,0,2,11_3,2
2018-04-16,2,0,2,12_2,3
2018-04-16,2,0,2,13_1,4
2018-04-16,2,0,2,14_0,2
2018-04-16,2,0,2,11_2,1
2018-04-16,2,0,2,12_1,3
2018-04-16,2,0,2,13_0,4
2018-04-16,2,0,2,11_1,1
2018-04-16,2,0,2,12_0,2
2018-04-16,2,0,2,11_0,1
2018-04-16,2,1,5,13_3,4
2018-04-16,2,1,5,12_3,4
2018-04-16,2,1,5,13_2,4
2018-04-16,2,1,5,11_3,2
2018-04-16,2,1,5,12_2,3
2018-04-16,2,1,5,13_1,4
2018-04-16,2,1,5,14_0,3
2018-04-16,2,1,5,11_2,1
2018-04-16,2,1,5,12_1,3
2018-04-16,2,1,5,13_0,4
2018-04-16,2,1,5,11_1,1
2018-04-16,2,1,5,12_0,2
2018-04-16,2,1,5,11_0,1
2018-04-16,2,4,1,13_3,2
2018-04-16,2,4,1,12_3,3
2018-04-16,2,4,1,13_2,3
2018-04-16,2,4,1,11_3,1
2018-04-16,2,4,1,12_2,3
2018-04-16,2,4,1,13_1,3
2018-04-16,2,4,1,14_0,2
2018-04-16,2,4,1,11_2,1
2018-04-16,2,4,1,12_1,2
2018-04-16,2,4,1,13_0,3
2018-04-16,2,4,1,11_1,1
2018-04-16,2,4,1,12_0,2
2018-04-16,2,4,1,11_0,1
2018-04-16,2,3,5,17_0,1
2018-04-16,2,3,5,18_3,1
2018-04-16,2,3,5,17_3,1
2018-04-16,2,3,5,18_2,1
2018-04-16,2,3,5,17_2,1
2018-04-16,2,3,5,18_1,1
2018-04-16,2,3,5,19_0,2
2018-04-16,2,3,5,17_1,1
2018-04-16,2,3,5,18_0,1
2018-04-16,2,4,3,17_0,1
2018-04-16,2,4,3,18_3,2
2018-04-16,2,4,3,17_3,1
2018-04-16,2,4,3,18_2,1
2018-04-16,2,4,3,17_2,1
2018-04-16,2,4,3,18_1,1
2018-04-16,2,4,3,19_0,2
2018-04-16,2,4,3,17_1,1
2018-04-16,2,4,3,18_0,1
2018-04-16,2,1,5,17_0,1
2018-04-16,2,1,5,18_3,2
2018-04-16,2,1,5,17_3,1
2018-04-16,2,1,5,18_2,1
2018-04-16,2,1,5,17_2,1
2018-04-16,2,1,5,18_1,1
2018-04-16,2,1,5,19_0,2
2018-04-16,2,1,5,17_1,1
2018-04-16,2,1,5,18_0,1
2018-04-16,2,2,5,17_0,1
2018-04-16,2,2,5,18_3,2
2018-04-16,2,2,5,17_3,1
2018-04-16,2,2,5,18_2,1
2018-04-16,2,2,5,17_2,1
2018-04-16,2,2,5,18_1,1
2018-04-16,2,2,5,19_0,2
2018-04-16,2,2,5,17_1,1
2018-04-16,2,2,5,18_0,1
2018-04-16,2,0,6,17_0,1
2018-04-16,2,0,6,18_3,1
2018-04-16,2,0,6,17_3,1
2018-04-16,2,0,6,18_2,1
2018-04-16,2,0,6,17_2,1
2018-04-16,2,0,6,18_1,1
2018-04-16,2,0,6,19_0,1
2018-04-16,2,0,6,17_1,1
2018-04-16,2,0,6,18_0,1
2018-04-16,2,2,1,13_3,3
2018-04-16,2,2,1,12_3,4
2018-04-16,2,2,1,13_2,4
2018-04-16,2,2,1,11_3,2
2018-04-16,2,2,1,12_2,3
2018-04-16,2,2,1,13_1,4
2018-04-16,2,2,1,14_0,3
2018-04-16,2,2,1,11_2,1
2018-04-16,2,2,1,12_1,3
2018-04-16,2,2,1,13_0,4
2018-04-16,2,2,1,11_1,1
2018-04-16,2,2,1,12_0,2
2018-04-16,2,2,1,11_0,1
2018-04-16,2,3,4,13_3,3
2018-04-16,2,3,4,12_3,3
2018-04-16,2,3,4,13_2,3
2018-04-16,2,3,4,11_3,2
2018-04-16,2,3,4,12_2,3
2018-04-16,2,3,4,13_1,4
2018-04-16,2,3,4,14_0,2
2018-04-16,2,3,4,11_2,1
2018-04-16,2,3,4,12_1,2
2018-04-16,2,3,4,13_0,3
2018-04-16,2,3,4,11_1,1
2018-04-16,2,3,4,12_0,2
2018-04-16,2,3,4,11_0,1
2018-04-16,3,2,4,13_3,4
2018-04-16,3,2,4,12_3,4
2018-04-16,3,2,4,13_2,4
2018-04-16,3,2,4,11_3,2
2018-04-16,3,2,4,12_2,3
2018-04-16,3,2,4,13_1,3
2018-04-16,3,2,4,14_0,3
2018-04-16,3,2,4,11_2,1
2018-04-16,3,2,4,12_1,2
2018-04-16,3,2,4,13_0,3
2018-04-16,3,2,4,11_1,1
2018-04-16,3,2,4,12_0,2
2018-04-16,3,2,4,11_0,1
2018-04-16,3,3,2,13_3,3
2018-04-16,3,3,2,12_3,4
2018-04-16,3,3,2,13_2,3
2018-04-16,3,3,2,11_3,2
2018-04-16,3,3,2,12_2,3
2018-04-16,3,3,2,13_1,3
2018-04-16,3,3,2,14_0,3
2018-04-16,3,3,2,11_2,2
2018-04-16,3,3,2,12_1,3
2018-04-16,3,3,2,13_0,4
2018-04-16,3,3,2,11_1,1
2018-04-16,3,3,2,12_0,2
2018-04-16,3,3,2,11_0,1
2018-04-16,3,6,5,13_3,3
2018-04-16,3,6,5,12_3,4
2018-04-16,3,6,5,13_2,3
2018-04-16,3,6,5,11_3,2
2018-04-16,3,6,5,12_2,2
2018-04-16,3,6,5,13_1,3
2018-04-16,3,6,5,14_0,3
2018-04-16,3,6,5,11_2,2
2018-04-16,3,6,5,12_1,3
2018-04-16,3,6,5,13_0,3
2018-04-16,3,6,5,11_1,1
2018-04-16,3,6,5,12_0,2
2018-04-16,3,6,5,11_0,1
2018-04-16,3,1,2,13_3,2
2018-04-16,3,1,2,12_3,2
2018-04-16,3,1,2,13_2,2
2018-04-16,3,1,2,11_3,1
2018-04-16,3,1,2,12_2,1
2018-04-16,3,1,2,13_1,2
2018-04-16,3,1,2,14_0,2
2018-04-16,3,1,2,11_2,1
2018-04-16,3,1,2,12_1,1
2018-04-16,3,1,2,13_0,2
2018-04-16,3,1,2,11_1,1
2018-04-16,3,1,2,12_0,1
2018-04-16,3,1,2,11_0,1
2018-04-16,3,4,5,17_0,1
2018-04-16,3,4,5,18_3,2
2018-04-16,3,4,5,17_3,1
2018-04-16,3,4,5,18_2,1
2018-04-16,3,4,5,17_2,1
2018-04-16,3,4,5,18_1,1
2018-04-16,3,4,5,19_0,1
2018-04-16,3,4,5,17_1,1
2018-04-16,3,4,5,18_0,1
2018-04-16,3,2,2,17_0,1
2018-04-16,3,2,2,18_3,2
2018-04-16,3,2,2,17_3,1
2018-04-16,3,2,2,18_2,2
2018-04-16,3,2,2,17_2,1
2018-04-16,3,2,2,18_1,1
2018-04-16,3,2,2,19_0,2
2018-04-16,3,2,2,17_1,1
2018-04-16,3,2,2,18_0,1
2018-04-16,3,3,6,17_0,1
2018-04-16,3,3,6,18_3,2
2018-04-16,3,3,6,17_3,1
2018-04-16,3,3,6,18_2,2
2018-04-16,3,3,6,17_2,1
2018-04-16,3,3,6,18_1,1
2018-04-16,3,3,6,19_0,2
2018-04-16,3,3,6,17_1,1
2018-04-16,3,3,6,18_0,1
2018-04-16,3,0,5,17_0,1
2018-04-16,3,0,5,18_3,2
2018-04-16,3,0,5,17_3,1
2018-04-16,3,0,5,18_2,2
2018-04-16,3,0,5,17_2,1
2018-04-16,3,0,5,18_1,1
2018-04-16,3,0,5,19_0,2
2018-04-16,3,0,5,17_1,1
2018-04-16,3,0,5,18_0,1
2018-04-16,3,1,2,17_0,1
2018-04-16,3,1,2,18_3,1
2018-04-16,3,1,2,17_3,1
2018-04-16,3,1,2,18_2,1
2018-04-16,3,1,2,17_2,1
2018-04-16,3,1,2,18_1,1
2018-04-16,3,1,2,19_0,1
2018-04-16,3,1,2,17_1,1
2018-04-16,3,1,2,18_0,1
2018-04-16,3,0,2,13_3,3
2018-04-16,3,0,2,12_3,3
2018-04-16,3,0,2,13_2,3
2018-04-16,3,0,2,11_3,2
2018-04-16,3,0,2,12_2,3
2018-04-16,3,0,2,13_1,4
2018-04-16,3,0,2,14_0,3
2018-04-16,3,0,2,11_2,1
2018-04-16,3,0,2,12_1,2
2018-04-16,3,0,2,13_0,4
2018-04-16,3,0,2,11_1,1
2018-04-16,3,0,2,12_0,2
2018-04-16,3,0,2,11_0,1
2018-04-16,3,4,6,13_3,3
2018-04-16,3,4,6,12_3,3
2018-04-16,3,4,6,13_2,4
2018-04-16,3,4,6,11_3,2
2018-04-16,3,4,6,12_2,3
2018-04-16,3,4,6,13_1,4
2018-04-16,3,4,6,14_0,3
2018-04-16,3,4,6,11_2,2
2018-04-16,3,4,6,12_1,3
2018-04-16,3,4,6,13_0,4
2018-04-16,3,4,6,11_1,1
2018-04-16,3,4,6,12_0,2
2018-04-16,3,4,6,11_0,1
2018-04-16,4,2,1,13_3,3
2018-04-16,4,2,1,12_3,4
2018-04-16,4,2,1,13_2,4
2018-04-16,4,2,1,11_3,2
2018-04-16,4,2,1,12_2,3
2018-04-16,4,2,1,13_1,4
2018-04-16,4,2,1,14_0,3
2018-04-16,4,2,1,11_2,1
2018-04-16,4,2,1,12_1,3
2018-04-16,4,2,1,13_0,4
2018-04-16,4,2,1,11_1,1
2018-04-16,4,2,1,12_0,2
2018-04-16,4,2,1,11_0,1
2018-04-16,4,4,2,13_3,3
2018-04-16,4,4,2,12_3,3
2018-04-16,4,4,2,13_2,3
2018-04-16,4,4,2,11_3,2
2018-04-16,4,4,2,12_2,3
2018-04-16,4,4,2,13_1,3
2018-04-16,4,4,2,14_0,2
2018-04-16,4,4,2,11_2,1
2018-04-16,4,4,2,12_1,3
2018-04-16,4,4,2,13_0,3
2018-04-16,4,4,2,11_1,1
2018-04-16,4,4,2,12_0,2
2018-04-16,4,4,2,11_0,1
2018-04-16,4,1,5,13_3,3
2018-04-16,4,1,5,12_3,4
2018-04-16,4,1,5,13_2,4
2018-04-16,4,1,5,11_3,2
2018-04-16,4,1,5,12_2,3
2018-04-16,4,1,5,13_1,4
2018-04-16,4,1,5,14_0,3
2018-04-16,4,1,5,11_2,2
2018-04-16,4,1,5,12_1,3
2018-04-16,4,1,5,13_0,4
2018-04-16,4,1,5,11_1,1
2018-04-16,4,1,5,12_0,3
2018-04-16,4,1,5,11_0,1
2018-04-16,4,0,4,13_3,2
2018-04-16,4,0,4,12_3,4
2018-04-16,4,0,4,13_2,3
2018-04-16,4,0,4,11_3,2
2018-04-16,4,0,4,12_2,2
2018-04-16,4,0,4,13_1,4
2018-04-16,4,0,4,14_0,2
2018-04-16,4,0,4,11_2,1
2018-04-16,4,0,4,12_1,2
2018-04-16,4,0,4,13_0,3
2018-04-16,4,0,4,11_1,1
2018-04-16,4,0,4,12_0,2
2018-04-16,4,0,4,11_0,1
2018-04-16,4,3,2,13_3,3
2018-04-16,4,3,2,12_3,3
2018-04-16,4,3,2,13_2,3
2018-04-16,4,3,2,11_3,2
2018-04-16,4,3,2,12_2,3
2018-04-16,4,3,2,13_1,4
2018-04-16,4,3,2,14_0,3
2018-04-16,4,3,2,11_2,1
2018-04-16,4,3,2,12_1,2
2018-04-16,4,3,2,13_0,4
2018-04-16,4,3,2,11_1,1
2018-04-16,4,3,2,12_0,2
2018-04-16,4,3,2,11_0,1
2018-04-23,1,2,2,13_3,3
2018-04-23,1,2,2,12_3,3
2018-04-23,1,2,2,13_2,4
2018-04-23,1,2,2,11_3,2
2018-04-23,1,2,2,12_2,3
2018-04-23,1,2,2,13_1,3
2018-04-23,1,2,2,14_0,3
2018-04-23,1,2,2,11_2,1
2018-04-23,1,2,2,12_1,2
2018-04-23,1,2,2,13_0,3
2018-04-23,1,2,2,11_1,1
2018-04-23,1,2,2,12_0,2
2018-04-23,1,2,2,11_0,1
2018-04-23,1,3,5,13_3,4
2018-04-23,1,3,5,12_3,4
2018-04-23,1,3,5,13_2,3
2018-04-23,1,3,5,11_3,3
2018-04-23,1,3,5,12_2,4
2018-04-23,1,3,5,13_1,4
2018-04-23,1,3,5,14_0,3
2018-04-23,1,3,5,11_2,2
2018-04-23,1,3,5,12_1,3
2018-04-23,1,3,5,13_0,4
2018-04-23,1,3,5,11_1,1
2018-04-23,1,3,5,12_0,2
2018-04-23,1,3,5,11_0,1
2018-04-23,1,4,1,13_3,3
2018-04-23,1,4,1,12_3,3
2018-04-23,1,4,1,13_2,4
2018-04-23,1,4,1,11_3,2
2018-04-23,1,4,1,12_2,3
2018-04-23,1,4,1,13_1,3
2018-04-23,1,4,1,14_0,3
2018-04-23,1,4,1,11_2,1
2018-04-23,1,4,1,12_1,2
2018-04-23,1,4,1,13_0,3
2018-04-23,1,4,1,11_1,1
2018-04-23,1,4,1,12_0,2
2018-04-23,1,4,1,11_0,1
2018-04-23,1,5,2,13_3,2
2018-04-23,1,5,2,12_3,2
2018-04-23,1,5,2,13_2,2
2018-04-23,1,5,2,11_3,1
2018-04-23,1,5,2,12_2,1
2018-04-23,1,5,2,13_1,2
2018-04-23,1,5,2,14_0,2
2018-04-23,1,5,2,11_2,1
2018-04-23,1,5,2,12_1,1
2018-04-23,1,5,2,13_0,2
2018-04-23,1,5,2,11_1,1
2018-04-23,1,5,2,12_0,1
2018-04-23,1,5,2,11_0,1
2018-04-23,1,0,5,17_0,1
2018-04-23,1,0,5,18_3,2
2018-04-23,1,0,5,17_3,1
2018-04-23,1,0,5,18_2,1
2018-04-23,1,0,5,17_2,1
2018-04-23,1,0,5,18_1,1
2018-04-23,1,0,5,19_0,2
2018-04-23,1,0,5,17_1,1
2018-04-23,1,0,5,18_0,1
2018-04-23,1,1,3,17_0,1
2018-04-23,1,1,3,18_3,2
2018-04-23,1,1,3,17_3,1
2018-04-23,1,1,3,18_2,2
2018-04-23,1,1,3,17_2,1
2018-04-23,1,1,3,18_1,1
2018-04-23,1,1,3,19_0,2
2018-04-23,1,1,3,17_1,1
2018-04-23,1,1,3,18_0,1
2018-04-23,1,4,5,17_0,1
2018-04-23,1,4,5,18_3,2
2018-04-23,1,4,5,17_3,1
2018-04-23,1,4,5,18_2,2
2018-04-23,1,4,5,17_2,1
2018-04-23,1,4,5,18_1,2
2018-04-23,1,4,5,19_0,2
2018-04-23,1,4,5,17_1,1
2018-04-23,1,4,5,18_0,1
2018-04-23,1,3,5,17_0,1
2018-04-23,1,3,5,18_3,2
2018-04-23,1,3,5,17_3,1
2018-04-23,1,3,5,18_2,2
2018-04-23,1,3,5,17_2,1
2018-04-23,1,3,5,18_1,1
2018-04-23,1,3,5,19_0,2
2018-04-23,1,3,5,17_1,1
2018-04-23,1,3,5,18_0,1
2018-04-23,1,2,6,17_0,1
2018-04-23,1,2,6,18_3,1
2018-04-23,1,2,6,17_3,1
2018-04-23,1,2,6,18_2,1
2018-04-23,1,2,6,17_2,1
2018-04-23,1,2,6,18_1,1
2018-04-23,1,2,6,19_0,2
2018-04-23,1,2,6,17_1,1
2018-04-23,1,2,6,18_0,1
2018-04-23,1,1,1,13_3,4
2018-04-23,1,1,1,12_3,4
2018-04-23,1,1,1,13_2,4
2018-04-23,1,1,1,11_3,2
2018-04-23,1,1,1,12_2,3
2018-04-23,1,1,1,13_1,4
2018-04-23,1,1,1,14_0,4
2018-04-23,1,1,1,11_2,2
2018-04-23,1,1,1,12_1,3
2018-04-23,1,1,1,13_0,4
2018-04-23,1,1,1,11_1,1
2018-04-23,1,1,1,12_0,2
2018-04-23,1,1,1,11_0,1
2018-04-23,1,0,4,13_3,3
2018-04-23,1,0,4,12_3,3
2018-04-23,1,0,4,13_2,4
2018-04-23,1,0,4,11_3,2
2018-04-23,1,0,4,12_2,3
2018-04-23,1,0,4,13_1,4
2018-04-23,1,0,4,14_0,4
2018-04-23,1,0,4,11_2,1
2018-04-23,1,0,4,12_1,3
2018-04-23,1,0,4,13_0,3
2018-04-23,1,0,4,11_1,1
2018-04-23,1,0,4,12_0,2
2018-04-23,1,0,4,11_0,1
2018-04-23,2,4,2,13_3,3
2018-04-23,2,4,2,12_3,4
2018-04-23,2,4,2,13_2,3
2018-04-23,2,4,2,11_3,2
2018-04-23,2,4,2,12_2,3
2018-04-23,2,4,2,13_1,4
2018-04-23,2,4,2,14_0,2
2018-04-23,2,4,2,11_2,1
2018-04-23,2,4,2,12_1,3
2018-04-23,2,4,2,13_0,3
2018-04-23,2,4,2,11_1,1
2018-04-23,2,4,2,12_0,2
2018-04-23,2,4,2,11_0,1
2018-04-23,2,3,5,13_3,3
2018-04-23,2,3,5,12_3,4
2018-04-23,2,3,5,13_2,4
2018-04-23,2,3,5,11_3,2
2018-04-23,2,3,5,12_2,4
2018-04-23,2,3,5,13_1,4
2018-04-23,2,3,5,14_0,3
2018-04-23,2,3,5,11_2,1
2018-04-23,2,3,5,12_1,3
2018-04-23,2,3,5,13_0,4
2018-04-23,2,3,5,11_1,1
2018-04-23,2,3,5,12_0,3
2018-04-23,2,3,5,11_0,1
2018-04-23,2,2,1,13_3,2
2018-04-23,2,2,1,12_3,3
2018-04-23,2,2,1,13_2,3
2018-04-23,2,2,1,11_3,1
2018-04-23,2,2,1,12_2,3
2018-04-23,2,2,1,13_1,3
2018-04-23,2,2,1,14_0,2
2018-04-23,2,2,1,11_2,1
2018-04-23,2,2,1,12_1,2
2018-04-23,2,2,1,13_0,3
2018-04-23,2,2,1,11_1,1
2018-04-23,2,2,1,12_0,2
2018-04-23,2,2,1,11_0,1
2018-04-23,2,3,5,17_0,1
2018-04-23,2,3,5,18_3,2
2018-04-23,2,3,5,17_3,1
2018-04-23,2,3,5,18_2,1
2018-04-23,2,3,5,17_2,1
2018-04-23,2,3,5,18_1,1
2018-04-23,2,3,5,19_0,2
2018-04-23,2,3,5,17_1,1
2018-04-23,2,3,5,18_0,1
2018-04-23,2,4,3,17_0,1
2018-04-23,2,4,3,18_3,1
2018-04-23,2,4,3,17_3,1
2018-04-23,2,4,3,18_2,1
2018-04-23,2,4,3,17_2,1
2018-04-23,2,4,3,18_1,1
2018-04-23,2,4,3,19_0,2
2018-04-23,2,4,3,17_1,1
2018-04-23,2,4,3,18_0,1
2018-04-23,2,2,5,17_0,1
2018-04-23,2,2,5,18_3,2
2018-04-23,2,2,5,17_3,1
2018-04-23,2,2,5,18_2,1
2018-04-23,2,2,5,17_2,1
2018-04-23,2,2,5,18_1,1
2018-04-23,2,2,5,19_0,2
2018-04-23,2,2,5,17_1,1
2018-04-23,2,2,5,18_0,1
2018-04-23,2,1,5,17_0,1
2018-04-23,2,1,5,18_3,2
2018-04-23,2,1,5,17_3,1
2018-04-23,2,1,5,18_2,2
2018-04-23,2,1,5,17_2,1
2018-04-23,2,1,5,18_1,1
2018-04-23,2,1,5,19_0,2
2018-04-23,2,1,5,17_1,1
2018-04-23,2,1,5,18_0,1
2018-04-23,2,0,6,17_0,1
2018-04-23,2,0,6,18_3,1
2018-04-23,2,0,6,17_3,1
2018-04-23,2,0,6,18_2,1
2018-04-23,2,0,6,17_2,1
2018-04-23,2,0,6,18_1,1
2018-04-23,2,0,6,19_0,1
2018-04-23,2,0,6,17_1,1
2018-04-23,2,0,6,18_0,1
2018-04-23,2,1,1,13_3,3
2018-04-23,2,1,1,12_3,4
2018-04-23,2,1,1,13_2,4
2018-04-23,2,1,1,11_3,2
2018-04-23,2,1,1,12_2,3
2018-04-23,2,1,1,13_1,4
2018-04-23,2,1,1,14_0,3
2018-04-23,2,1,1,11_2,1
2018-04-23,2,1,1,12_1,3
2018-04-23,2,1,1,13_0,4
2018-04-23,2,1,1,11_1,1
2018-04-23,2,1,1,12_0,2
2018-04-23,2,1,1,11_0,1
2018-04-23,2,0,4,13_3,3
2018-04-23,2,0,4,12_3,4
2018-04-23,2,0,4,13_2,3
2018-04-23,2,0,4,11_3,1
2018-04-23,2,0,4,12_2,3
2018-04-23,2,0,4,13_1,3
2018-04-23,2,0,4,14_0,3
2018-04-23,2,0,4,11_2,1
2018-04-23,2,0,4,12_1,2
2018-04-23,2,0,4,13_0,3
2018-04-23,2,0,4,11_1,1
2018-04-23,2,0,4,12_0,2
2018-04-23,2,0,4,11_0,1
2018-04-23,3,3,4,13_3,3
2018-04-23,3,3,4,12_3,3
2018-04-23,3,3,4,13_2,4
2018-04-23,3,3,4,11_3,2
2018-04-23,3,3,4,12_2,3
2018-04-23,3,3,4,13_1,4
2018-04-23,3,3,4,14_0,3
2018-04-23,3,3,4,11_2,2
2018-04-23,3,3,4,12_1,3
2018-04-23,3,3,4,13_0,4
2018-04-23,3,3,4,11_1,1
2018-04-23,3,3,4,12_0,2
2018-04-23,3,3,4,11_0,1
2018-04-23,3,0,2,13_3,3
2018-04-23,3,0,2,12_3,4
2018-04-23,3,0,2,13_2,4
2018-04-23,3,0,2,11_3,2
2018-04-23,3,0,2,12_2,3
2018-04-23,3,0,2,13_1,4
2018-04-23,3,0,2,14_0,3
2018-04-23,3,0,2,11_2,2
2018-04-23,3,0,2,12_1,3
2018-04-23,3,0,2,13_0,3
2018-04-23,3,0,2,11_1,1
2018-04-23,3,0,2,12_0,2
2018-04-23,3,0,2,11_0,1
2018-04-23,3,2,5,13_3,3
2018-04-23,3,2,5,12_3,3
2018-04-23,3,2,5,13_2,4
2018-04-23,3,2,5,11_3,2
2018-04-23,3,2,5,12_2,3
2018-04-23,3,2,5,13_1,3
2018-04-23,3,2,5,14_0,3
2018-04-23,3,2,5,11_2,2
2018-04-23,3,2,5,12_1,2
2018-04-23,3,2,5,13_0,4
2018-04-23,3,2,5,11_1,1
2018-04-23,3,2,5,12_0,2
2018-04-23,3,2,5,11_0,1
2018-04-23,3,4,2,13_3,2
2018-04-23,3,4,2,12_3,2
2018-04-23,3,4,2,13_2,2
2018-04-23,3,4,2,11_3,1
2018-04-23,3,4,2,12_2,2
2018-04-23,3,4,2,13_1,2
2018-04-23,3,4,2,14_0,2
2018-04-23,3,4,2,11_2,1
2018-04-23,3,4,2,12_1,1
2018-04-23,3,4,2,13_0,2
2018-04-23,3,4,2,11_1,1
2018-04-23,3,4,2,12_0,1
2018-04-23,3,4,2,11_0,1
2018-04-23,3,2,5,17_0,1
2018-04-23,3,2,5,18_3,2
2018-04-23,3,2,5,17_3,1
2018-04-23,3,2,5,18_2,1
2018-04-23,3,2,5,17_2,1
2018-04-23,3,2,5,18_1,1
2018-04-23,3,2,5,19_0,1
2018-04-23,3,2,5,17_1,1
2018-04-23,3,2,5,18_0,1
2018-04-23,3,0,2,17_0,1
2018-04-23,3,0,2,18_3,2
2018-04-23,3,0,2,17_3,1
2018-04-23,3,0,2,18_2,1
2018-04-23,3,0,2,17_2,1
2018-04-23,3,0,2,18_1,1
2018-04-23,3,0,2,19_0,2
2018-04-23,3,0,2,17_1,1
2018-04-23,3,0,2,18_0,1
2018-04-23,3,3,6,17_0,1
2018-04-23,3,3,6,18_3,2
2018-04-23,3,3,6,17_3,1
2018-04-23,3,3,6,18_2,2
2018-04-23,3,3,6,17_2,1
2018-04-23,3,3,6,18_1,1
2018-04-23,3,3,6,19_0,2
2018-04-23,3,3,6,17_1,1
2018-04-23,3,3,6,18_0,1
2018-04-23,3,1,5,17_0,1
2018-04-23,3,1,5,18_3,2
2018-04-23,3,1,5,17_3,1
2018-04-23,3,1,5,18_2,1
2018-04-23,3,1,5,17_2,1
2018-04-23,3,1,5,18_1,1
2018-04-23,3,1,5,19_0,2
2018-04-23,3,1,5,17_1,1
2018-04-23,3,1,5,18_0,1
2018-04-23,3,4,2,17_0,1
2018-04-23,3,4,2,18_3,1
2018-04-23,3,4,2,17_3,1
2018-04-23,3,4,2,18_2,1
2018-04-23,3,4,2,17_2,1
2018-04-23,3,4,2,18_1,1
2018-04-23,3,4,2,19_0,1
2018-04-23,3,4,2,17_1,1
2018-04-23,3,4,2,18_0,1
2018-04-23,3,6,2,13_3,3
2018-04-23,3,6,2,12_3,3
2018-04-23,3,6,2,13_2,3
2018-04-23,3,6,2,11_3,2
2018-04-23,3,6,2,12_2,3
2018-04-23,3,6,2,13_1,3
2018-04-23,3,6,2,14_0,3
2018-04-23,3,6,2,11_2,1
2018-04-23,3,6,2,12_1,3
2018-04-23,3,6,2,13_0,4
2018-04-23,3,6,2,11_1,1
2018-04-23,3,6,2,12_0,2
2018-04-23,3,6,2,11_0,1
2018-04-23,3,1,6,13_3,3
2018-04-23,3,1,6,12_3,3
2018-04-23,3,1,6,13_2,4
2018-04-23,3,1,6,11_3,2
2018-04-23,3,1,6,12_2,3
2018-04-23,3,1,6,13_1,4
2018-04-23,3,1,6,14_0,3
2018-04-23,3,1,6,11_2,2
2018-04-23,3,1,6,12_1,3
2018-04-23,3,1,6,13_0,4
2018-04-23,3,1,6,11_1,1
2018-04-23,3,1,6,12_0,2
2018-04-23,3,1,6,11_0,1
2018-04-23,4,0,1,13_3,3
2018-04-23,4,0,1,12_3,4
2018-04-23,4,0,1,13_2,3
2018-04-23,4,0,1,11_3,2
2018-04-23,4,0,1,12_2,3
2018-04-23,4,0,1,13_1,4
2018-04-23,4,0,1,14_0,3
2018-04-23,4,0,1,11_2,1
2018-04-23,4,0,1,12_1,3
2018-04-23,4,0,1,13_0,4
2018-04-23,4,0,1,11_1,1
2018-04-23,4,0,1,12_0,2
2018-04-23,4,0,1,11_0,1
2018-04-23,4,1,2,13_3,3
2018-04-23,4,1,2,12_3,4
2018-04-23,4,1,2,13_2,4
2018-04-23,4,1,2,11_3,2
2018-04-23,4,1,2,12_2,3
2018-04-23,4,1,2,13_1,4
2018-04-23,4,1,2,14_0,2
2018-04-23,4,1,2,11_2,2
2018-04-23,4,1,2,12_1,3
2018-04-23,4,1,2,13_0,4
2018-04-23,4,1,2,11_1,1
2018-04-23,4,1,2,12_0,2
2018-04-23,4,1,2,11_0,1
2018-04-23,4,4,5,13_3,3
2018-04-23,4,4,5,12_3,4
2018-04-23,4,4,5,13_2,4
2018-04-23,4,4,5,11_3,2
2018-04-23,4,4,5,12_2,4
2018-04-23,4,4,5,13_1,4
2018-04-23,4,4,5,14_0,3
2018-04-23,4,4,5,11_2,2
2018-04-23,4,4,5,12_1,3
2018-04-23,4,4,5,13_0,4
2018-04-23,4,4,5,11_1,1
2018-04-23,4,4,5,12_0,2
2018-04-23,4,4,5,11_0,1
2018-04-23,4,2,4,13_3,3
2018-04-23,4,2,4,12_3,3
2018-04-23,4,2,4,13_2,3
2018-04-23,4,2,4,11_3,2
2018-04-23,4,2,4,12_2,2
2018-04-23,4,2,4,13_1,4
2018-04-23,4,2,4,14_0,3
2018-04-23,4,2,4,11_2,1
2018-04-23,4,2,4,12_1,2
2018-04-23,4,2,4,13_0,4
2018-04-23,4,2,4,11_1,1
2018-04-23,4,2,4,12_0,2
2018-04-23,4,2,4,11_0,1
2018-04-23,4,3,2,13_3,3
2018-04-23,4,3,2,12_3,4
2018-04-23,4,3,2,13_2,3
2018-04-23,4,3,2,11_3,2
